...1;nombre;region;provincia;comuna;hogares;hectareas;area;observaciones;año;tipo
476;Tres Pascualas;Biobío;Concepción;Concepción;51;2,41681348;15497,497625820;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
477;San Valentín;La Araucanía;Cautín;Temuco;25;1,79573230;10934,855958525;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
478;Laguna Verde Central;Tarapacá;Iquique;Iquique;244;3,67312775;32153,122241525;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
480;Laguna Verde Norte;Tarapacá;Iquique;Iquique;84;1,75338739;15348,772059255;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
481;Pasaje Fray Bernardo Boyh;Biobío;Concepción;Concepción;12;0,60245211;3865,096755195;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
482;Nuevo Futuro;La Araucanía;Cautín;Temuco;11;0,44573823;2714,138504085;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
483;Villa Alegre;Biobío;Concepción;Concepción;36;1,14842191;7367,910418085;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
484;Caleta San Marcos;Tarapacá;Iquique;Iquique;56;7,80705747;67569,779648690;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
485;Hasta Que La Dignidad Se Haga Costumbre 2;La Araucanía;Cautín;Temuco;31;1,15594299;7039,632186650;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
486;Cerro La Virgen;Biobío;Concepción;Coronel;28;1,85198718;11812,854408825;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
487;Buscando Futuro;Los Lagos;Osorno;Osorno;110;4,77984972;27593,221019305;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;grandes
488;Sector A Estación Antigua;La Araucanía;Cautín;Galvarino;25;3,53415502;21703,959503225;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
489;Piedra Azul;Los Lagos;Llanquihue;Puerto Montt;96;7,79569664;43752,027690900;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;grandes
490;Toma Los Caciques;La Araucanía;Cautín;Padre Las Casas;18;0,45576413;2771,118771455;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
491;Ladera Angelmó;Los Lagos;Llanquihue;Puerto Montt;82;4,20739531;23639,286539825;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
492;El Esfuerzo II Enel;Biobío;Concepción;Coronel;179;17,24819283;110038,279117880;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
493;Los Palafitos;La Araucanía;Cautín;Villarrica;58;13,49472198;80857,087427470;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
494;Ladera Schilling;Los Lagos;Osorno;Osorno;46;1,50355583;8686,907404060;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
495;Libertad II;Biobío;Concepción;Coronel;36;2,38599586;15222,147233510;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
496;Cmpc;La Araucanía;Malleco;Collipulli;28;1,51788652;9475,924518345;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
497;Ferroviario;Los Lagos;Osorno;Río Negro;27;1,55164416;8902,949176960;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
498;21 De Mayo Efe;La Araucanía;Malleco;Purén;22;3,27306643;20325,444027100;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
499;Martavid;Biobío;Concepción;Coronel;185;8,93702569;57043,798019150;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
500;Ladera Mac Iver;Los Lagos;Llanquihue;Puerto Montt;59;2,18627306;12288,460126820;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;grandes
501;Caupolicán;La Araucanía;Malleco;Purén;50;13,93133883;86556,631114955;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
502;Rinconada Sur Colcura;Biobío;Concepción;Lota;18;1,95702686;12452,251549585;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
503;Yaldad;Los Lagos;Chiloé;Quellón;13;1,23281908;6583,556376495;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
505;Camino Agua Potable;Los Lagos;Chiloé;Ancud;39;3,79750670;21100,802065220;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
506;Toma Colcura (Sector Costanera);Biobío;Concepción;Lota;25;1,42120811;9043,633601965;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
508;Brisas Del Mar;Los Lagos;Llanquihue;Calbuco;109;5,31282572;29579,969822230;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;grandes
509;La Rinconada;Biobío;Concepción;Lota;12;1,50169735;9556,060722315;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
510;Juntos Hasta Lograrlo;La Araucanía;Cautín;Temuco;12;0,47008224;2860,923390720;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
511;Estero Lobos Sur;Los Lagos;Llanquihue;Puerto Montt;73;7,04929985;39632,800567410;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
512;Ladera Lintz;Los Lagos;Llanquihue;Puerto Montt;65;7,74692039;43544,867961455;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
513;Los Litres;Biobío;Concepción;Lota;42;3,73775023;23790,919428295;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
514;Playa Vargas;Los Lagos;Chiloé;Quellón;27;0,83745092;4471,856477210;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
515;La Cabaña;Biobío;Concepción;Coronel;22;1,37720345;8774,162284980;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
516;Campamento Caleta Del Rey;Biobío;Concepción;San Pedro de La Paz;87;8,90242323;57076,824986355;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
517;Los Álamos;Los Lagos;Chiloé;Castro;34;3,49967701;19094,948552265;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
518;Campamento Padre Hurtado;Biobío;Concepción;San Pedro de La Paz;37;2,33060115;14943,391709295;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
519;Por Un Futuro Mejor III;Los Lagos;Osorno;Osorno;380;12,21330132;70504,057883510;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;grandes
520;Newen Quilen;La Araucanía;Cautín;Temuco;31;0,90883748;5531,585362480;NUEVO CAMPAMENTO;NA;normales
521;Quiriquina III;Biobío;Concepción;Talcahuano;155;5,47611946;35190,217221255;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
522;Arca Verde;Los Lagos;Llanquihue;Puerto Montt;18;0,58463400;3286,843077175;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
523;Unión Obrera I;Biobío;Arauco;Arauco;22;1,02623796;6519,516468115;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
524;Pelluhuín;Los Lagos;Llanquihue;Puerto Montt;92;5,30812897;29808,628174670;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
525;Andalicán;Biobío;Arauco;Arauco;24;15,87840912;100920,538958750;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
527;Bernardo O'Higgins;Los Lagos;Osorno;Puerto Octay;37;1,42601539;8136,176706320;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
529;Pasaje Colon;Los Lagos;Osorno;Puerto Octay;13;1,39198691;7940,523903550;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
530;Jamaica;Biobío;Arauco;Curanilahue;26;20,19147779;127266,566283480;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
532;Ladera Larraín;Los Lagos;Llanquihue;Puerto Montt;18;0,29503057;1657,987307690;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
534;El Bulnes;Biobío;Arauco;Curanilahue;17;10,69406830;67407,138749130;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
535;Ladera Alerce Lintz;Los Lagos;Llanquihue;Puerto Montt;84;7,78868468;43778,519944865;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;grandes
536;Cementerio;Biobío;Arauco;Curanilahue;12;1,31475732;8288,568362400;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
537;Futuro Esperanza;Los Lagos;Llanquihue;Puerto Montt;73;1,39346717;7836,853718970;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;grandes
538;El Castaño;Biobío;Arauco;Curanilahue;92;56,23696832;354857,055336015;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
540;Pasaje 18 De Septiembre;Los Lagos;Llanquihue;Puerto Montt;11;0,63025796;3542,877526495;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
541;Recinto Estación;Biobío;Biobío;Mulchén;39;7,89046817;49342,796984355;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
543;Sector Mediaguas;Los Lagos;Llanquihue;Puerto Montt;18;0,78772023;4430,082612035;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
544;Rupanco;Biobío;Concepción;Coronel;20;0,34608286;2208,606825375;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
545;Nuevo Amanecer;Los Lagos;Llanquihue;Puerto Montt;67;3,21671905;18089,806297900;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
547;Villa Esperanza;Antofagasta;Antofagasta;Taltal;74;1,47199277;11955,596127265;NUEVO CAMPAMENTO;NA;grandes
548;Frente Ladera Angelmo;Los Lagos;Llanquihue;Puerto Montt;30;1,78484389;10028,167166340;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
551;Bicentenario;Los Lagos;Llanquihue;Calbuco;48;1,61565215;8995,289125220;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
552;Comité Unidos;Biobío;Arauco;Lebu;23;4,17722426;26265,677741325;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
553;Juan Luis Ysern;Los Lagos;Chiloé;Castro;31;3,05988303;16687,986629520;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
554;Punta Lavapiés;Biobío;Arauco;Arauco;38;4,16860867;26522,920552830;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
556;La Granja;Biobío;Arauco;Cañete;65;9,66600735;60464,349489790;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
557;Línea Férrea;Los Lagos;Llanquihue;Puerto Varas;54;3,16228321;17849,328744500;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;grandes
558;La Unión;Biobío;Arauco;Los Alamos;23;3,81431114;23954,345326695;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
559;El Mirador;Los Lagos;Llanquihue;Calbuco;14;0,70794676;3944,617597495;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
560;Villa Abril;Biobío;Arauco;Los Alamos;36;4,02850837;25302,850554365;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
561;El Progreso;Los Lagos;Llanquihue;Calbuco;40;1,56128077;8698,931945540;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
562;Derecho A La Vivienda Y Las ánimas;Biobío;Arauco;Los Alamos;20;25,70824801;161524,915673845;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
563;Pablo Téllez;Los Lagos;Llanquihue;Los Muermos;26;0,95487911;5384,073995750;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
564;Las Cachillas;Biobío;Arauco;Los Alamos;25;28,50288089;178976,733056630;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
566;La Toma De Cañita;Los Lagos;Llanquihue;Los Muermos;11;1,10931748;6255,225002250;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
567;Comité Suyai;Biobío;Arauco;Los Alamos;11;15,30178767;96096,436682125;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
568;Estero Lobos Norte II;Los Lagos;Llanquihue;Puerto Montt;29;3,72860713;20964,289401255;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
569;Playa Lotilla;Biobío;Concepción;Lota;25;3,52441333;22450,505483295;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
570;Yaldad II;Los Lagos;Chiloé;Quellón;12;0,46512372;2483,837325670;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
571;Ñuque Mapu;Biobío;Arauco;Arauco;50;3,71546908;23561,097940235;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
573;Toma Terreno Efe Puerto Montt;Los Lagos;Llanquihue;Puerto Montt;18;1,07806082;6056,791904685;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
574;Renacer De Los Padres;Biobío;Arauco;Arauco;105;5,22228305;33114,627839770;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
575;Panamerica Sur;Los Lagos;Llanquihue;Frutillar;12;13,51839393;76795,428844940;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
576;Colico Norte 3;Biobío;Arauco;Curanilahue;14;1,13072634;7145,233633625;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
577;Toma Pellines;Los Lagos;Llanquihue;Llanquihue;51;10,23144248;58012,760738440;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
578;Villa La Posada;Biobío;Concepción;Lota;64;1,45239040;9246,760966085;NUEVO CAMPAMENTO;NA;grandes
581;Calle Martinez De Rosa;Los Lagos;Osorno;Osorno;23;0,82860947;4785,806321030;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;normales
583;Unión y Esperanza;Los Lagos;Osorno;Osorno;19;0,90126163;5207,821415180;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
584;La Concepción;Biobío;Concepción;Tomé;38;1,00849385;6496,704362645;NUEVO CAMPAMENTO;NA;normales
585;Ferroviario Ovejería Bajo;Los Lagos;Osorno;Osorno;40;4,52701931;26137,425884450;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
586;Construyendo Futuro;Los Lagos;Osorno;Osorno;31;1,60158116;9256,529076015;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
587;Las Peñas;Biobío;Arauco;Arauco;13;0,31994950;2029,200904905;NUEVO CAMPAMENTO;NA;normales
588;ALTO DEL SALAR;Antofagasta;Antofagasta;Antofagasta;31;0,32920912;2749,722447750;NUEVO CAMPAMENTO;NA;normales
589;Folilche;Los Lagos;Osorno;Osorno;114;2,41675787;13962,450325000;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
590;HUMILDE ESPERANZA II;Antofagasta;Antofagasta;Antofagasta;12;0,43781564;3656,499170375;NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR;NA;normales
591;Suyai;Los Lagos;Osorno;Osorno;18;0,25432478;1469,886263745;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;normales
592;PARQUE JUAN LÓPEZ;Antofagasta;Antofagasta;Antofagasta;17;0,41939990;3506,355928755;NUEVO CAMPAMENTO;NA;normales
593;Vamos Por Ese Sueño;Los Lagos;Osorno;Osorno;19;0,37880685;2188,511011445;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
594;Pueblo Hundido;Biobío;Biobío;Alto Biobío;30;4,92684474;30655,192689375;NUEVO CAMPAMENTO;NA;normales
596;San Luis;Los Lagos;Osorno;Osorno;91;3,11713648;17995,859340035;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
597;Esperanza Viva;Los Lagos;Osorno;Osorno;58;3,01536599;17410,541467690;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2022;grandes
598;La Fragua;Atacama;Huasco;Alto del Carmen;31;11,41209963;87129,274400465;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2011;normales
600;Chauracahuin;Los Lagos;Osorno;Osorno;58;2,83316842;16367,731558235;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;grandes
601;Cardenal Raul Silva Henriquez;Atacama;Copiapó;Tierra Amarilla;160;1,93502347;15068,124497120;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
602;Jaime Sierra Castillo;Atacama;Copiapó;Copiapó;213;10,14395121;79645,035302380;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
603;Nuevo Sueño;Los Lagos;Osorno;Osorno;32;3,61526928;20891,477090935;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
604;Campamento Dignidad;Los Lagos;Osorno;Osorno;63;2,36045357;13642,063443515;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
606;Camino A Trumao;Los Lagos;Osorno;Osorno;88;3,94258027;22789,287810460;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2022;grandes
607;Quebrada Del Ají;Atacama;Copiapó;Tierra Amarilla;29;1,21191531;9497,000330905;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;normales
608;El Jilguero;Atacama;Huasco;Vallenar;104;21,24603176;163198,853463060;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;grandes
610;Candelaria;Atacama;Copiapó;Copiapó;116;2,20577196;17327,042069285;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;grandes
611;Portal Osorno;Los Lagos;Osorno;Osorno;28;1,37668802;7957,169459205;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
613;Carlos Villalobos;Atacama;Copiapó;Copiapó;109;2,89326961;22725,558497530;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
615;La Antena;Biobío;Arauco;Lebu;31;0,71596577;4499,607803850;NUEVO CAMPAMENTO;NA;normales
616;Lahuelmapu;Los Lagos;Osorno;Osorno;28;0,76903856;4442,942552455;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2022;normales
617;La Linea;Biobío;Arauco;Lebu;31;2,96656300;18632,063512240;NUEVO CAMPAMENTO;NA;normales
618;Fe Nueva Escala;Atacama;Copiapó;Copiapó;27;0,25238617;1981,969800170;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
621;El Estanque;Biobío;Concepción;Coronel;48;1,63553649;10429,821891895;NUEVO CAMPAMENTO;NA;normales
622;Quiero mi casa;Los Lagos;Llanquihue;Puerto Montt;47;1,78424692;10030,929029915;NUEVO CAMPAMENTO;NA;normales
623;Lastarria Saturno;Atacama;Copiapó;Tierra Amarilla;33;0,97207896;7614,968521415;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;normales
624;Quebrada Lawrence;Biobío;Concepción;Tomé;50;0,84079853;5416,990101400;NUEVO CAMPAMENTO;NA;normales
625;Luis Uribe;Atacama;Copiapó;Tierra Amarilla;306;7,74192089;60689,346205965;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
626;Comité Los Tilos;Biobío;Arauco;Arauco;25;1,44292346;9149,416754970;NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR;NA;normales
627;Nueva Esperanza;Atacama;Copiapó;Copiapó;155;2,88857752;22679,551954765;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;grandes
628;Laguna Hermosa;Biobío;Concepción;Talcahuano;20;0,35958527;2308,290760550;NUEVO CAMPAMENTO;NA;normales
629;Padre Negro;Atacama;Copiapó;Copiapó;65;1,89161826;14859,330401370;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
630;Sergio Soto;Atacama;Copiapó;Copiapó;285;10,97593122;86220,433307140;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2011;grandes
631;Rayen Antu;Biobío;Arauco;Lebu;25;6,18542548;38866,479389520;NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR;NA;normales
632;Villa San Pedro;Atacama;Huasco;Huasco;135;7,26598080;55961,353766855;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2011;grandes
634;lafken leufu;Biobío;Arauco;Lebu;15;1,45637258;9151,781530390;NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR;NA;normales
635;Nueva Paipote;Atacama;Copiapó;Copiapó;105;2,45565305;19271,970765850;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
636;Juntos Por Un Sueño;Atacama;Copiapó;Copiapó;91;2,87177296;22535,796870935;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
637;Buena Vista;Biobío;Arauco;Lebu;15;0,52181523;3279,411578515;NUEVO CAMPAMENTO;NA;normales
638;De Pescadores;Biobío;Arauco;Lebu;18;1,49215192;9376,606539420;NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR;NA;normales
639;Fuerza Paipote;Atacama;Copiapó;Copiapó;44;1,32996882;10436,190995510;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
640;Villa El Cerro II;Atacama;Copiapó;Copiapó;84;9,98424895;78371,477643905;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
641;Villa La Estrella;Atacama;Copiapó;Copiapó;79;4,42765304;34767,256114065;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;grandes
642;Puerto norte;Biobío;Concepción;San Pedro de La Paz;28;0,73586797;4715,072643025;NUEVO CAMPAMENTO;NA;normales
643;Toma Fernandez Vial;Biobío;Concepción;San Pedro de La Paz;56;4,65880196;29869,642976380;NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR;NA;grandes
644;Villa El Sol;Atacama;Copiapó;Copiapó;25;0,62158360;4881,472685455;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
645;Borgoño Vista Hermosa;Atacama;Copiapó;Copiapó;26;1,92228171;15100,789139800;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
646;12 De Octubre - Villa Esfuerzo;Atacama;Copiapó;Copiapó;12;0,79132140;6215,617771715;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
647;La Rinconada;Atacama;Chañaral;Chañaral;23;1,31911129;10550,611653175;CAMPAMENTO EN CATASTRO NACIONAL 2022;CATASTRO_2019;normales
649;La Línea de Coreo;Biobío;Biobío;Los Angeles;39;4,30890728;27070,922312870;NUEVO CAMPAMENTO;NA;normales
650;Futuro Unido;Atacama;Chañaral;Chañaral;14;0,54966543;4396,181236975;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
651;El Esfuerzo;Biobío;Arauco;Curanilahue;21;1,45294122;9162,053895080;NUEVO CAMPAMENTO NO PRIORIZADO A VALIDAR;NA;normales
652;Un Sitio Para Nuestra Familia;Atacama;Chañaral;Chañaral;16;1,04481074;8355,149809155;CAMPAMENTO EN CATASTRO NACIONAL 2022. EXTENSIÓN DE LÍMITE;CATASTRO_2019;normales
654;La Nueva Esperanza;Atacama;Chañaral;Chañaral;35;1,85253186;14812,418345235;CAMPAMENTO EN CATASTRO NACIONAL 2022. AJUSTE DE LÍMITES;CATASTRO_2019;normales
